Unnamed: 0,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
128840,153730,2019,0,0,0,0,3,0,0,1,0.2086466535573075,3.625,0.2164,0.5905295769521699,360.0,1,1,1,-0.2347413868238033,1,1,0,0,-0.0310914174404049,3,824,0,1,0,87.37745098,0,1,no
105269,130159,2019,0,1,0,0,3,0,0,1,0.0278685102742151,3.875,0.1877,-1.220110023154546,360.0,1,1,1,-0.2745376731410067,1,1,0,0,1.4429168956926564,0,778,1,0,0,82.03517588,3,1,no
27223,52113,2019,0,2,0,1,3,0,0,0,-0.5144659195750623,3.75,0.9504,-1.220110023154546,360.0,1,1,1,-0.8714819678990571,1,1,0,0,2.482597687340316e-16,3,541,0,0,0,95.36290323,0,1,no
130290,155180,2019,0,1,0,0,3,0,0,1,0.1483872724629434,3.625,0.437,-1.220110023154546,240.0,1,1,1,0.8397583437406873,1,1,0,0,0.2473323750402844,0,895,1,2,0,51.10619469,3,1,no
20795,45685,2019,0,3,0,2,3,0,0,1,-0.3336877762919698,3.25,-0.3242,-0.8266716414674119,360.0,1,1,1,-0.7918893952646503,1,1,0,0,2.482597687340316e-16,3,647,0,4,1,99.44029851,3,1,no
65890,90780,2019,1,0,0,0,2,0,0,1,-1.1170597305187038,4.99,1.0561,-0.4859390103814611,360.0,1,1,1,-0.8714819678990571,1,1,0,0,-1.210298067946854,3,533,0,4,1,55.04032258,0,1,no
17471,42361,2019,0,2,0,0,3,0,0,1,-1.1170597305187038,3.75,0.9531,-0.1260986126736004,240.0,1,1,1,-0.8316856815818537,1,1,0,0,-0.1129807681700194,1,552,0,2,1,52.90697674,0,1,no
62469,87359,2019,0,1,0,0,3,0,0,1,0.4496841779347641,4.5,0.169,-1.220110023154546,360.0,1,1,1,0.2826103352998402,1,0,0,0,2.19629892240511,3,515,1,1,0,73.69888476,3,1,no
109147,134037,2019,0,2,0,0,2,0,0,1,-0.3336877762919698,4.045968225309774,0.4462214556572678,0.0,240.0,1,1,1,0.3622029079342469,1,1,0,0,-0.3750266905047859,1,850,0,3,1,47.75985663,0,1,yes
24695,49585,2019,0,2,1,0,0,0,0,1,-1.1170597305187038,4.875,0.3971,-0.7100543721753502,360.0,1,1,1,-1.1500559721194803,1,1,0,0,-1.193920197800931,1,827,0,0,1,76.68539326,0,1,no
130839,155729,2019,0,0,0,0,2,0,0,1,0.3894247968404,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,0,0.0836289037138234,1,1,0,0,1.8196079090488837,0,676,0,1,0,79.20081967,0,1,yes
141127,166017,2019,0,2,0,0,2,0,0,1,0.6304623212178566,4.875,1.3048,-0.8227303023462089,360.0,1,1,1,0.2428140489826368,1,1,0,0,0.1163094138729012,0,760,0,3,0,80.77651515,3,1,no
109156,134046,2019,0,3,0,0,3,0,0,1,0.0278685102742151,4.75,1.1332,-1.220110023154546,360.0,1,1,1,0.3622029079342469,1,1,0,0,0.8696914405853549,0,591,0,3,1,58.5125448,3,1,no
106656,131546,2019,0,1,0,0,2,0,0,1,-0.3336877762919698,4.25,0.836,0.7312392476370745,360.0,1,1,1,-0.3143339594582101,1,2,0,0,0.1163094138729012,0,762,1,4,1,68.68556701,3,1,no
109730,134620,2019,0,3,0,0,2,0,0,1,-0.6952440628581547,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.5531116773614302,1,1,0,0,-1.210298067946854,1,661,1,3,1,62.95731707,3,1,yes
126047,150937,2019,0,3,0,1,2,1,0,0,-1.2978378738017962,4.045968225309774,0.4462214556572678,0.0,240.0,1,1,1,-1.3888336900227007,1,1,0,0,-1.2594316783846229,1,555,1,4,1,90.25423729,3,1,yes
81560,106450,2019,0,2,0,2,2,0,0,1,-0.9362815872356112,4.49,0.8925,-0.2050567730683647,360.0,1,1,1,-1.189852258436684,1,1,0,0,-0.9154964053202416,0,821,0,3,1,99.10714286,0,1,no
80660,105550,2019,0,2,0,0,0,0,0,1,-1.177319111613068,4.045968225309774,0.4462214556572678,0.0,360.0,1,0,1,-2.316448739567036e-16,1,1,0,0,-0.8172291844447043,2,798,1,2,1,73.13488828675666,0,1,yes
79510,104400,2019,0,3,0,0,3,0,0,1,-0.4542065384806981,3.99,0.9046,-0.2605175969964283,324.0,1,1,1,-0.7918893952646503,1,1,0,0,-0.0474692875863278,1,778,0,1,1,91.97761194,3,1,no
73516,98406,2019,0,2,1,0,0,0,0,1,-1.4183566359905244,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,0,0,0,-0.6206947426936295,2,731,1,0,1,73.13488828675666,0,1,yes
66024,90914,2019,0,2,0,1,3,0,0,0,-1.3580972548961605,4.045968225309774,0.4462214556572678,0.0,360.0,0,1,1,-1.3490374037054973,1,1,0,0,-0.8499849247365501,1,827,0,1,1,75.390625,0,1,yes
137748,162638,2019,0,3,0,0,0,0,0,1,-1.177319111613068,4.125,0.7534,0.2397310748753039,360.0,1,1,1,-1.2296485447538872,1,2,0,0,0.4438668167913593,0,807,1,2,1,80.06329114,3,1,no
68663,93553,2019,0,0,0,0,2,0,0,1,-1.2978378738017962,4.75,1.368,-0.1671542285194637,360.0,1,1,1,-1.1102596858022773,1,1,0,0,-0.8499849247365501,1,830,0,1,1,56.64893617,0,1,no
43611,68501,2019,0,2,0,0,2,0,0,1,-0.9362815872356112,4.25,0.7406,0.4993957699192581,360.0,1,1,1,-1.0306671131678704,1,1,0,0,-0.4896717815262462,1,573,1,1,1,80.04807692,0,1,no
69122,94012,2019,0,2,0,2,3,0,0,1,-0.3336877762919698,3.125,-0.4096,-0.6515138940516015,360.0,1,1,1,-0.6725005363130403,1,1,0,0,2.482597687340316e-16,3,678,0,6,1,89.4295302,0,1,no
6251,31141,2019,0,2,0,0,3,0,0,1,0.1483872724629434,4.5,0.3701,0.1076768940251977,360.0,1,1,1,0.1632214763482301,1,1,0,0,-0.4077824307966317,0,554,0,3,1,68.20866142,2,1,no
2895,27785,2019,0,1,0,1,3,0,0,0,1.0522779888784055,3.75,0.4169,-1.220110023154546,360.0,1,1,1,0.1234251900310268,1,1,0,0,2.482597687340316e-16,0,765,1,2,0,99.69879518,0,1,no
105395,130285,2019,0,3,0,1,0,0,0,0,-0.9362815872356112,3.625,0.9943,0.3341763795816183,360.0,1,1,1,-1.189852258436684,1,1,0,0,-0.5388053919640149,3,610,1,5,1,99.10714286,3,1,no
68048,92938,2019,0,2,0,0,2,0,0,1,0.2086466535573075,3.25,0.3131,3.412895473239816,180.0,1,1,1,-0.1153525278721933,1,1,0,0,0.7714242197098174,1,727,0,2,1,81.39269406,0,1,no
101853,126743,2019,0,2,0,1,3,0,0,0,-0.0926502519145131,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-1.7507677827623098,2,757,1,0,1,73.13488828675666,3,1,yes
127062,151952,2019,0,1,0,0,3,0,0,1,-1.0568003494243396,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,0,1.5560914974503477,1,1,0,0,-0.0638471577322507,1,778,1,6,1,17.07459207,3,1,yes
94304,119194,2019,0,1,0,0,2,0,0,1,0.6907217023122207,4.25,0.7817,0.476791030841771,240.0,1,1,1,0.481591766885857,1,1,0,0,0.3783553362076677,3,850,1,3,1,74.23469388,0,1,no
61808,86698,2019,1,0,0,0,3,0,0,1,-0.815762825046883,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.8499849247365501,2,510,1,2,1,73.13488828675666,0,1,yes
11373,36263,2019,0,2,0,1,2,0,0,0,0.5099435590291282,3.5,0.5369,-1.220110023154546,360.0,0,1,1,0.0438326173966201,1,1,0,0,-0.1293586383159423,1,572,0,2,0,85.041841,0,1,no
95201,120091,2019,0,1,0,2,3,0,0,1,-0.9965409683299754,2.99,-0.5305,-0.0936405257931061,360.0,1,1,1,-0.632704249995837,1,1,0,0,2.482597687340316e-16,3,581,1,6,1,50.81168831,0,1,no
128063,152953,2019,0,2,0,0,3,0,0,1,-1.0568003494243396,4.045968225309774,0.4462214556572678,0.0,360.0,0,1,1,-2.316448739567036e-16,1,1,0,0,-0.9810078859039332,2,877,1,4,1,73.13488828675666,0,1,yes
54302,79192,2019,1,2,1,0,3,0,0,1,0.6907217023122207,3.875,0.057,-0.7371027779090954,360.0,1,1,1,0.4417954805686536,1,1,0,0,-0.0638471577322507,1,586,0,2,1,75.51903114,0,1,no
46732,71622,2019,0,0,0,0,2,0,0,1,0.7509810834065849,3.25,0.2597,-0.0244197914624901,240.0,1,1,1,1.5560914974503477,1,1,0,0,0.6076455182505883,1,685,0,2,0,52.03962704,3,1,no
12046,36936,2019,0,2,0,0,3,0,0,1,0.2689060346516717,3.99,0.7665,-0.4598450269643209,360.0,1,1,1,-0.3541302457754134,1,1,0,0,-0.3258930800670171,1,755,0,2,0,96.95767196,0,1,no
18100,42990,2019,0,0,1,0,2,0,0,1,-0.8760222061412472,4.75,1.4081,0.4313883497886987,360.0,1,1,1,-0.9908708268506672,1,1,0,0,-0.7680955740069356,0,878,1,1,1,80.96330275,0,1,no
34688,59578,2019,0,0,0,1,2,0,0,0,-0.6952440628581547,4.045968225309774,0.4462214556572678,0.0,180.0,0,1,1,-1.1500559721194803,1,1,0,0,-0.8991185351743188,0,803,0,3,1,116.011236,0,1,yes
140932,165822,2019,0,2,0,0,3,0,0,1,-0.6952440628581547,3.99,0.4039,-0.0145239390219013,360.0,1,1,1,-0.7918893952646503,1,1,0,0,-0.2276258591914797,3,843,1,3,1,77.05223881,0,1,no
11772,36662,2019,0,1,0,0,3,0,0,1,1.4138342754445905,3.99,0.2398,-0.1998518869935996,360.0,1,1,1,2.153035792208398,1,1,0,0,1.000714401752738,0,730,1,3,1,55.20833333,0,1,no
97743,122633,2019,0,3,0,0,2,0,0,1,0.9920186077840416,3.625,-0.0503,-1.220110023154546,360.0,1,1,1,2.073443219573991,1,1,0,0,0.5093782973750509,3,892,1,1,0,49.24089069,3,1,no
39199,64089,2019,0,1,0,0,3,0,0,1,0.5702029401234925,3.99,0.4478,-0.6828900447027461,360.0,1,1,1,0.2030177626654335,1,1,0,0,0.9843365316068152,0,578,1,0,0,80.40540541,0,1,no
93554,118444,2019,0,2,0,2,3,0,0,1,0.8714998455953131,3.375,-0.2185,-1.220110023154546,360.0,1,1,1,-0.0357599552377866,1,1,0,0,2.482597687340316e-16,0,701,1,4,1,101.8558952,0,1,no
62492,87382,2019,0,1,0,0,0,0,0,1,0.8714998455953131,4.25,-0.0042,-0.0126035022148054,360.0,1,1,1,0.2826103352998402,1,1,0,0,3.588417884808557,1,663,1,0,0,86.71003717,0,1,no
3857,28747,2019,0,0,0,0,2,1,0,1,-0.0926502519145131,4.045968225309774,0.4462214556572678,0.0,300.0,0,1,1,-2.316448739567036e-16,1,0,0,0,0.6076455182505883,2,539,1,3,1,73.13488828675666,0,1,yes
131122,156012,2019,0,3,0,1,2,0,0,0,-0.2131690141032415,4.125,0.3628,-1.183814926717822,360.0,0,1,1,-0.5133153910442269,1,1,0,0,0.4602446869372822,0,746,1,2,0,84.76331361,3,1,no
6346,31236,2019,0,1,1,0,0,0,0,1,0.2689060346516717,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,0.0836289037138234,1,1,0,0,-0.3095152099210942,3,753,1,6,0,75.10245902,3,1,yes
10148,35038,2019,0,1,0,0,3,0,0,1,-1.1170597305187038,3.25,0.5153,0.3910398565498747,180.0,1,1,1,-0.2347413868238033,1,1,0,0,-0.4569160412344004,1,578,1,3,1,33.45588235,0,1,no
127219,152109,2019,0,3,0,0,2,0,0,1,-0.2734283951976056,4.5,1.321,-0.7371027779090954,216.0,1,1,1,-0.3939265320926168,1,1,0,0,0.0344200631432867,1,509,1,0,1,75.13586957,3,1,no
67414,92304,2019,0,3,0,0,3,0,0,1,-0.815762825046883,3.99,0.2125,0.2241627853465525,360.0,1,1,1,-0.9908708268506672,1,1,0,0,-0.7844734441528585,0,600,0,1,1,85.55045872,3,1,no
84195,109085,2019,0,3,1,0,2,0,0,1,0.0278685102742151,4.75,1.2992,0.210101478422967,360.0,1,1,1,-0.0357599552377866,1,1,0,0,0.2800881153321303,0,642,0,1,1,71.28820961,3,1,no
10157,35047,2019,0,3,0,0,2,0,0,1,0.5702029401234925,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,0.0016643228514409,2,605,1,1,0,73.13488828675666,3,1,yes
39276,64166,2019,0,0,0,0,2,0,0,1,0.0278685102742151,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,0.0040363310794167,1,0,0,0,-1.177542327655008,3,796,0,3,0,69.76495726,2,1,yes
67520,92410,2019,0,0,1,0,3,0,0,1,-0.6349846817637905,4.25,0.9019,0.3659543922608069,324.0,1,1,1,-0.7918893952646503,1,1,0,0,-0.9154964053202416,1,826,0,1,1,80.78358209,2,1,no
74936,99826,2019,0,0,0,0,3,0,0,1,-0.9965409683299754,4.375,0.1082,1.06509385555073,360.0,1,1,1,-0.632704249995837,1,1,0,0,-0.6534504829854753,3,705,0,4,1,50.81168831,0,1,no
40011,64901,2019,0,1,0,0,3,0,0,1,1.7151311809164111,3.625,0.06,-1.220110023154546,360.0,1,1,1,1.038739775326704,1,1,0,0,1.1972488435038129,3,732,1,1,0,83.31043956,0,1,no
88902,113792,2019,0,1,0,0,2,0,0,1,-0.1529096330088773,3.625,0.5507,-0.0323952070959829,240.0,1,1,1,-0.0357599552377866,1,1,0,0,-0.1621143786077881,0,893,1,3,1,64.73799127,0,1,no
105987,130877,2019,0,2,0,0,3,0,0,1,0.5702029401234925,3.625,0.0998,0.5247439901497395,360.0,1,1,1,0.2030177626654335,1,1,0,0,-0.5551832621099378,1,840,0,2,0,80.40540541,0,1,no
40004,64894,2019,0,2,1,0,3,0,0,1,0.0881278913685792,3.125,0.0623,0.4047456701409597,180.0,1,1,1,1.9540543606223808,1,1,0,0,3.375505572911559,3,534,0,2,1,35.12526096,3,1,no
23092,47982,2019,0,1,0,1,3,0,0,0,1.5343530376333188,3.625,0.8143,-1.220110023154546,360.0,1,1,1,0.7203694847890771,1,1,0,0,2.482597687340316e-16,1,692,1,0,0,88.96604938,0,1,no
49392,74282,2019,0,3,0,0,3,0,0,1,0.1483872724629434,3.99,0.3906,1.63736083971754,324.0,1,1,1,0.0438326173966201,1,1,0,0,-0.0802250278781736,1,692,1,4,1,72.48953975,3,1,no
124548,149438,2019,0,2,0,0,0,0,0,1,-1.177319111613068,3.99,0.6662,0.4173811396765806,360.0,1,1,1,-1.2296485447538872,1,1,0,0,-1.210298067946854,1,624,0,5,1,80.06329114,0,1,no
28169,53059,2019,0,0,0,0,0,0,0,1,1.2933155132558622,3.75,0.0,0.5247555823236253,360.0,1,1,1,0.6407769121546705,1,1,0,0,-0.0638471577322507,1,526,0,1,0,85.42993631,0,1,no
11473,36363,2019,0,1,0,0,0,0,0,1,0.2689060346516717,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.3143339594582101,1,1,0,0,-0.4896717815262462,3,633,1,0,1,94.45876289,3,1,yes
58701,83591,2019,0,2,0,0,2,0,0,1,0.7509810834065849,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,0.0438326173966201,1,1,0,0,0.1163094138729012,1,745,0,1,1,93.41004184,0,1,yes
137476,162366,2019,0,3,0,0,2,0,0,1,-1.177319111613068,4.045968225309774,0.4462214556572678,0.0,180.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-1.1284087172172397,2,652,1,4,1,73.13488828675666,3,1,yes
62487,87377,2019,0,2,0,0,2,0,0,1,0.0881278913685792,4.375,-0.0551,-0.667387444159348,360.0,1,1,1,0.1234251900310268,1,1,0,0,-0.522427521818092,1,846,1,3,0,67.57028112,0,1,no
54080,78970,2019,0,3,0,0,0,0,0,1,-0.2131690141032415,4.375,0.1267,-0.8914216607360359,360.0,0,1,1,-0.6725005363130403,1,1,0,0,-0.2440037293374026,3,743,0,1,1,96.1409396,3,1,no
116358,141248,2019,0,1,0,0,3,0,0,1,1.2933155132558622,3.75,0.1643,-1.220110023154546,360.0,0,1,1,1.8744617879879744,1,1,0,0,2.212676792551033,0,528,1,2,0,57.19616205,0,1,no
87860,112750,2019,0,2,0,0,2,0,0,1,-0.7555034439525188,4.75,0.286,-1.220110023154546,360.0,1,1,1,-0.0755562415549899,1,1,0,0,-1.046519366487625,1,771,0,2,0,43.86160714,0,1,no
129225,154115,2019,0,3,0,0,2,0,0,1,-0.9362815872356112,4.75,0.4614,-0.1381737938047366,360.0,0,1,1,-0.5531116773614302,1,1,0,0,-1.0956529769253938,3,840,0,0,1,50.76219512,3,1,no
84025,108915,2019,0,2,0,0,3,0,0,1,-0.1529096330088773,3.375,-0.1801,-1.1061203132766195,360.0,1,0,1,1.8346655016707711,1,1,0,0,-0.2603815994833255,0,899,0,1,0,31.95043103,0,1,no
5242,30132,2019,0,3,0,2,2,0,0,1,-0.5144659195750623,3.75,0.2891,-0.3430654672378568,360.0,1,1,1,-0.5929079636786336,1,1,0,0,-0.358648820358863,1,812,0,6,1,74.37106918,3,1,no
33876,58766,2019,0,3,0,0,2,0,0,1,-0.9362815872356112,4.625,0.4209,-0.7757433575287315,360.0,1,1,1,-0.4735191047270235,1,1,0,0,-0.358648820358863,0,847,0,3,1,47.84482759,3,1,no
90311,115201,2019,0,2,1,0,0,0,0,1,0.6907217023122207,4.0,0.5161,-1.171809298630001,360.0,1,1,1,0.0040363310794167,1,1,0,0,0.0671758034351325,3,882,0,4,0,93.26923077,0,1,no
41662,66552,2019,0,0,0,0,2,0,0,1,-0.6349846817637905,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.9973857560498562,2,864,1,4,0,73.13488828675666,3,1,yes
17143,42033,2019,0,3,0,1,2,0,0,0,-0.2131690141032415,3.99,0.5269,0.4562574268318963,360.0,1,1,1,-0.5133153910442269,1,1,0,0,-0.9482521456120876,1,522,0,6,1,84.76331361,3,1,no
85098,109988,2019,0,1,0,2,0,0,0,1,0.3291654157460358,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.4241603009425546,2,830,1,3,1,73.13488828675666,0,1,yes
40181,65071,2019,0,0,0,0,2,0,0,1,-0.3939471573863339,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.358648820358863,2,621,1,2,1,73.13488828675666,0,1,yes
31195,56085,2019,0,3,1,0,0,0,0,1,-0.3939471573863339,4.125,1.1679,1.2031373262418796,360.0,1,1,1,-0.752093108947447,1,1,0,0,0.1818208944565928,0,790,0,0,1,92.26618705,3,1,no
68077,92967,2019,0,1,0,0,2,0,0,1,-0.0926502519145131,4.0,-0.0843,1.5801727818804785,360.0,1,1,1,0.0836289037138234,1,0,0,0,0.9024471808772008,3,638,1,3,0,62.80737705,2,1,no
58052,82942,2019,0,3,0,0,1,0,0,1,-1.4183566359905244,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.9908708268506672,1,2,0,0,-0.9973857560498562,1,738,0,2,1,39.67889908,3,1,yes
81074,105964,2019,0,2,0,0,2,0,0,1,-1.1170597305187038,4.75,0.6333,0.4752454076569856,360.0,0,1,1,-1.1500559721194803,1,1,0,0,-0.0310914174404049,1,843,0,2,1,76.68539326,0,1,no
46704,71594,2019,0,3,0,0,3,0,0,1,-0.1529096330088773,3.875,0.8451,0.6848705520935112,240.0,1,1,1,-0.1551488141893966,1,1,0,0,-0.2603815994833255,3,890,1,1,1,69.27570093,3,1,no
132343,157233,2019,0,3,0,1,2,0,0,0,0.2689060346516717,3.5,0.5692,1.0302941495452855,360.0,1,1,1,0.1234251900310268,1,1,0,0,-0.3095152099210942,0,653,0,4,1,73.59437751,3,1,no
148574,173464,2019,0,3,1,0,3,0,0,1,1.233056132161498,3.99,0.3278,0.0,360.0,1,1,1,1.158128634278314,1,1,0,0,0.836935700293509,1,764,0,1,1,69.4591029,3,1,no
4261,29151,2019,0,1,0,0,0,0,0,1,1.11253736997277,4.375,0.1689,-1.220110023154546,360.0,1,1,1,0.2826103352998402,1,1,0,0,-0.1621143786077881,3,724,1,0,0,94.14498141,0,1,no
316,25206,2019,0,2,0,0,3,0,0,1,0.6304623212178566,3.5,-0.2432,-0.7371027779090954,360.0,1,1,1,0.7999620574234838,1,1,0,0,-0.4405381710884775,1,665,0,0,1,63.84730539,0,1,no
117243,142133,2019,1,1,0,2,2,0,0,1,2.6190218973318733,3.5,0.0873,-1.0277958583876174,360.0,1,1,1,1.2377212069127208,1,1,0,0,0.3128438556239761,1,618,1,1,0,97.23650386,0,1,no
11594,36484,2019,0,2,0,0,2,0,0,1,0.3894247968404,3.875,0.1906,-1.220110023154546,360.0,1,1,1,1.357110065864331,1,1,0,0,-0.4405381710884775,3,717,0,4,0,47.83415842,0,1,no
122534,147424,2019,0,2,1,1,0,0,0,0,-0.8760222061412472,3.99,0.9064,0.2623860467062965,360.0,1,1,1,-1.1500559721194803,1,1,0,0,-1.226675938092777,3,547,0,2,1,99.15730337,0,1,no
17327,42217,2019,0,1,0,0,3,0,0,1,0.1483872724629434,3.875,0.4684,-0.2702472949446527,360.0,1,1,1,-0.3143339594582101,1,1,0,0,-0.1621143786077881,0,631,1,0,0,89.30412371,3,1,no
106296,131186,2019,0,0,0,0,2,0,0,1,-1.2978378738017962,4.25,1.3051,-0.2637556775685538,240.0,1,1,1,-1.0306671131678704,1,1,0,0,-1.177542327655008,0,773,0,2,1,51.20192308,3,1,no
134434,159324,2019,0,0,0,1,2,0,0,0,-0.6349846817637905,3.99,1.1838,-0.39474724247912,360.0,1,1,1,-0.7918893952646503,1,1,0,0,-0.8172291844447043,0,861,0,4,1,80.78358209,2,1,no
92459,117349,2019,0,2,0,0,2,0,0,1,2.1369468485769603,4.75,0.4296,1.8669090670059496,360.0,1,1,1,1.7550729290363645,1,1,0,0,4.096131859332167,0,802,1,4,1,74.50440529,3,1,no
11867,36757,2019,0,2,0,0,2,0,0,1,-0.8760222061412472,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.5531116773614302,1,1,0,0,-0.0638471577322507,0,643,1,6,1,53.81097561,0,1,yes
19333,44223,2019,0,2,0,0,3,0,0,1,0.2689060346516717,4.625,1.4125,-1.220110023154546,240.0,1,1,1,-0.3143339594582101,1,1,0,0,0.4438668167913593,1,647,0,1,0,94.45876289,0,1,no
26340,51230,2019,0,1,0,0,2,0,0,1,-1.2978378738017962,3.625,1.0633,0.0251328878417312,180.0,1,1,1,-0.8714819678990571,1,1,0,0,-0.9482521456120876,0,710,1,2,1,42.94354839,3,1,no
53547,78437,2019,0,1,0,2,0,0,0,1,2.016428086388232,3.625,-0.403,-1.220110023154546,360.0,1,1,1,0.7601657711062805,1,1,0,0,2.229054662696956,0,878,1,1,0,99.77203647,0,1,no
60852,85742,2019,0,2,0,0,2,0,0,1,-1.1170597305187038,3.5,0.6661,0.0627572202173707,180.0,1,1,1,-0.8714819678990571,1,1,0,0,-0.0147135472944819,1,890,0,3,1,55.04032258,0,1,no
121050,145940,2019,0,3,0,0,2,0,0,1,-1.1170597305187038,3.99,0.8233,0.206693379300515,180.0,1,1,1,-0.9112782542162604,1,1,0,0,-0.7517177038610127,3,748,0,2,1,57.35294118,3,1,no
89365,114255,2019,0,2,0,1,3,0,0,0,-0.7555034439525188,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.9810078859039332,2,855,1,1,0,73.13488828675666,0,1,yes
81483,106373,2019,0,2,0,0,3,0,0,1,1.4740936565389546,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,0.8041799600016633,2,659,1,2,1,73.13488828675666,3,1,yes
140786,165676,2019,1,3,0,2,3,0,0,1,-0.1529096330088773,3.875,-0.3147,-1.220110023154546,360.0,1,1,1,-0.4337228184098201,1,1,0,0,2.482597687340316e-16,3,502,1,6,1,82.82122905,3,1,no
37242,62132,2019,0,2,0,0,0,0,0,1,0.9317592266896774,4.5,1.132,-0.5651521986017151,360.0,1,1,1,0.1632214763482301,1,1,0,0,-0.0966028980240965,0,504,0,0,0,93.7992126,3,1,no
139788,164678,2019,0,1,0,0,3,0,0,1,2.438243754048781,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-2.316448739567036e-16,1,1,0,0,1.5575619867141168,2,608,1,1,0,73.13488828675666,3,1,yes
56746,81636,2019,0,0,1,1,1,0,0,0,-1.4786160170848883,3.5,1.563,-0.3774169425197133,180.0,1,1,1,-0.5133153910442269,1,1,0,0,-0.2767594696292484,0,832,0,2,1,22.63313609,0,1,no
61969,86859,2019,0,3,0,0,0,0,0,1,0.5099435590291282,4.375,0.3695,-1.220110023154546,360.0,1,1,1,0.600980625837467,1,0,0,0,0.1163094138729012,0,757,0,3,0,65.77669903,3,1,no
8674,33564,2019,0,2,0,0,0,0,0,1,2.317724991860053,4.625,0.5233,0.3258802471372824,360.0,1,1,1,1.6356840700847544,1,1,0,0,1.017092271898661,0,544,0,1,0,80.46697039,0,1,no
126910,151800,2019,0,3,0,0,0,0,0,1,0.2689060346516717,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-0.2347413868238033,1,1,0,0,0.0999315437269783,0,867,0,2,1,89.82843137,3,1,yes
74835,99725,2019,0,3,0,0,3,0,0,1,-0.1529096330088773,4.75,0.7328,-0.2067608226295906,360.0,1,0,1,-0.5929079636786336,1,1,0,0,0.9679586614608924,0,825,0,4,1,93.23899371,3,1,no
98695,123585,2019,0,2,0,0,3,0,0,1,0.0881278913685792,4.99,0.5586,-0.2954525450305413,300.0,0,1,1,-0.2347413868238033,1,1,0,0,-0.6043168725477065,1,631,0,1,1,82.4754902,3,1,no
96104,120994,2019,0,1,0,0,3,0,0,1,-1.1170597305187038,4.045968225309774,0.4462214556572678,0.0,180.0,1,1,1,-2.316448739567036e-16,1,1,0,0,-0.4896717815262462,2,545,1,4,1,73.13488828675666,2,1,yes
123937,148827,2019,0,3,0,0,0,0,0,1,2.377984372954417,4.125,-0.1751,1.402719784035262,360.0,1,1,1,2.232628364842805,1,1,0,0,0.6240233883965113,1,535,0,2,0,69.69844358,3,1,no
144818,169708,2019,1,1,0,2,3,0,0,1,2.2574656107656885,3.125,-0.4217,1.2090300146338742,360.0,1,1,1,1.2377212069127208,1,1,0,0,2.482597687340316e-16,0,552,1,2,0,89.52442159,0,1,no
69972,94862,2019,0,0,0,0,2,0,0,1,0.6304623212178566,4.75,1.1693,3.080586488510946,360.0,1,1,1,0.2826103352998402,1,1,0,0,0.1326872840188241,0,788,0,1,0,79.27509294,0,1,no
87326,112216,2019,0,2,0,0,3,0,0,1,-0.032390870820149,4.125,0.1129,-1.220110023154546,360.0,1,1,1,-0.1551488141893966,1,1,0,0,-0.5551832621099378,1,572,0,4,1,73.94859813,0,1,no
137861,162751,2019,0,2,0,1,0,0,0,0,-1.6593941603679812,4.045968225309774,0.4462214556572678,0.0,360.0,1,1,1,-1.6674076942431242,1,1,0,0,0.0507979332892096,1,825,0,2,1,96.875,0,1,yes
